ID_Pedido ; Data ; Produto ; Categoria ; Quantidade ; Preco_Unitario ; Receita_Bruta ; Desconto ; Receita_Liquida ; Regiao ; Canal_Venda ; Status_Entrega ; Estado_UF ; Custo_Unitario ; Custo_Total ; Lucro_Liquido ; Margem_Lucro_Porcentagem ; Idade_Cliente ; Genero_Cliente ; Faixa_Etaria ; Valor_Frete ; Dias_Entrega ; Transportadora ; Meio_Pagamento ; Avaliacao_Cliente
2894;43577;Amazon Fire TV Stick Lite;Eletrodomésticos & TV;8;3268;26144;0,05;24836,8;Centro-Oeste;Online;Cancelado;MS;2254,92;18039,36;6797,44;0,273684211;63;Não Informado;50+;172;0;TransFrete;Boleto;4
2897;44835;Headset Gamer HyperX Cloud Stinger 2;Acessórios;1;4388;4388;0;4388;Nordeste;Online;Cancelado;SE;2720,56;2720,56;1667,44;0,38;84;Masculino;50+;99;0;LogTech Express;PIX;1
2899;44369;Samsung Galaxy Tab S10 FE+;Computadores;6;4771;28626;0,1;25763,4;Norte;Loja Física;Cancelado;AM;3053,44;18320,64;7442,76;0,288888889;46;Masculino;30-49;41;0;TransFrete;Cartão de Crédito;4
2908;44026;Motorola Moto G34;Celulares;3;790;2370;0,05;2251,5;Norte;Loja Física;Cancelado;PA;434,5;1303,5;948;0,421052632;68;Feminino;50+;61;0;Correios;Cartão de Crédito;5
2911;44680;Notebook Gamer Dell G15;Computadores;4;1910;7640;0,15;6494;Centro-Oeste;Online;Cancelado;MT;1279,7;5118,8;1375,2;0,211764706;92;Masculino;50+;35;0;TransFrete;Boleto;5
2912;45559;Smart TV AOC Roku 43;Eletrodomésticos & TV;2;3757;7514;0,15;6386,9;Sudeste;Marketplace;Cancelado;ES;2141,49;4282,98;2103,92;0,329411765;87;Feminino;50+;21;0;LogTech Express;Voucher;2
2918;43159;Notebook Gamer Dell G15;Computadores;2;4780;9560;0,1;8604;Centro-Oeste;Online;Cancelado;MT;1912;3824;4780;0,555555556;72;Feminino;50+;54;0;Correios;Voucher;3
2919;42740;Samsung Galaxy Tab A9+;Computadores;1;4690;4690;0,05;4455,5;Centro-Oeste;Loja Física;Cancelado;MS;3283;3283;1172,5;0,263157895;56;Não Informado;50+;177;0;TransFrete;Cartão de Crédito;1
2920;45516;Honor Magic 6 Pro;Celulares;6;3915;23490;0,05;22315,5;Nordeste;Marketplace;Cancelado;PB;2583,9;15503,4;6812,1;0,305263158;66;Não Informado;50+;168;0;TransFrete;Boleto;3
2922;43460;Smartwatch Haylou Solar Lite;Eletrodomésticos & TV;5;2266;11330;0,05;10763,5;Sudeste;Marketplace;Cancelado;ES;951,72;4758,6;6004,9;0,557894737;67;Masculino;50+;36;0;Correios;Boleto;3
2925;45726;Hub USB-C 7 em 1 Baseus;Acessórios;5;4108;20540;0,05;19513;Nordeste;Loja Física;Cancelado;PB;2670,2;13351;6162;0,315789474;22;Feminino;18-29;36;0;Correios;Cartão de Crédito;5
2926;45426;Fone QCY T13 TWS;Acessórios;5;101;505;0,1;454,5;Nordeste;Marketplace;Cancelado;AL;67,67;338,35;116,15;0,255555556;74;Masculino;50+;43;0;TransFrete;PIX;2
2930;43707;Samsung Galaxy Z Fold 6;Celulares;3;1602;4806;0,1;4325,4;Centro-Oeste;Marketplace;Cancelado;MT;977,22;2931,66;1393,74;0,322222222;52;Não Informado;50+;124;0;LogTech Express;Boleto;5
2940;44982;Processador AMD Ryzen 7 5700X;Computadores;4;4724;18896;0;18896;Nordeste;Online;Cancelado;MA;3023,36;12093,44;6802,56;0,36;50;Feminino;50+;116;0;LogTech Express;Cartão de Crédito;3
2943;43701;iPhone 15 Pro Max;Celulares;2;4101;8202;0,15;6971,7;Sudeste;Marketplace;Cancelado;SP;1763,43;3526,86;3444,84;0,494117647;71;Não Informado;50+;61;0;Correios;Boleto;5
2944;43993;Teclado e Mouse Sem Fio Dell KM3322W;Acessórios;2;2289;4578;0,1;4120,2;Nordeste;Marketplace;Cancelado;AL;1098,72;2197,44;1922,76;0,466666667;27;Não Informado;18-29;120;0;Correios;PIX;2
2947;44593;Placa de Video RTX 4071 Super;Computadores;5;2253;11265;0,1;10138,5;Sudeste;Online;Cancelado;SP;1486,98;7434,9;2703,6;0,266666667;25;Masculino;18-29;161;0;LogTech Express;PIX;5
2948;45670;Realme Note 50;Celulares;7;1077;7539;0;7539;Sudeste;Marketplace;Cancelado;MG;560,04;3920,28;3618,72;0,48;42;Não Informado;30-49;68;0;Correios;Boleto;4
2949;45666;MacBook Air M3;Computadores;9;832;7488;0,15;6364,8;Sul;Loja Física;Cancelado;PR;349,44;3144,96;3219,84;0,505882353;65;Não Informado;50+;142;0;TransFrete;PIX;3
2952;45242;Console Asus ROG Ally X;Eletrodomésticos & TV;10;2210;22100;0,05;20995;Centro-Oeste;Online;Cancelado;GO;1414,4;14144;6851;0,326315789;40;Masculino;30-49;124;0;Correios;Voucher;4
2953;44010;Mini Projetor Portatil Samsung The Freestyle;Eletrodomésticos & TV;6;3673;22038;0,15;18732,3;Centro-Oeste;Online;Cancelado;MS;1836,5;11019;7713,3;0,411764706;63;Não Informado;50+;47;0;TransFrete;Voucher;5
2954;43604;Notebook Gamer Dell G15;Computadores;6;4092;24552;0,1;22096,8;Norte;Loja Física;Cancelado;RR;2209,68;13258,08;8838,72;0,4;25;Não Informado;18-29;139;0;LogTech Express;PIX;2
2958;45909;Controle PS5 DualSense;Eletrodomésticos & TV;1;2800;2800;0,05;2660;Nordeste;Loja Física;Cancelado;SE;1148;1148;1512;0,568421053;52;Não Informado;50+;122;0;TransFrete;Boleto;2
2960;42804;Smartwatch Samsung Galaxy Watch 7;Eletrodomésticos & TV;2;99;198;0,05;188,1;Norte;Online;Cancelado;AC;39,6;79,2;108,9;0,578947368;18;Feminino;18-29;112;0;LogTech Express;Boleto;2
2967;45636;Smart TV Philips Ambilight 55;Eletrodomésticos & TV;6;2993;17958;0,15;15264,3;Nordeste;Online;Cancelado;CE;1436,64;8619,84;6644,46;0,435294118;71;Não Informado;50+;43;0;TransFrete;Voucher;5
2970;44619;Smart TV AOC Roku 43;Eletrodomésticos & TV;5;3239;16195;0,15;13765,75;Norte;Marketplace;Cancelado;AC;1619,5;8097,5;5668,25;0,411764706;53;Masculino;50+;45;0;LogTech Express;Cartão de Crédito;2
2972;44241;OnePlus 13R;Celulares;10;1652;16520;0,05;15694;Nordeste;Online;Cancelado;BA;1123,36;11233,6;4460,4;0,284210526;58;Não Informado;50+;63;0;Correios;Cartão de Crédito;5
2979;45636;Smart Tomada Wi-Fi Positivo;Eletrodomésticos & TV;10;3252;32520;0;32520;Nordeste;Marketplace;Cancelado;PB;1918,68;19186,8;13333,2;0,41;88;Não Informado;50+;178;0;TransFrete;Boleto;2
2981;44292;Home Theater JBL Bar 500;Eletrodomésticos & TV;2;472;944;0,1;849,6;Norte;Online;Cancelado;RR;198,24;396,48;453,12;0,533333333;95;Não Informado;50+;79;0;LogTech Express;Voucher;3
2989;43871;Infinix Note 40 Pro;Celulares;1;4315;4315;0,15;3667,75;Sul;Loja Física;Cancelado;PR;2761,6;2761,6;906,15;0,247058824;60;Masculino;50+;148;0;TransFrete;Voucher;4
2995;45004;Echodot 5ª Geracao com Alexa;Eletrodomésticos & TV;8;612;4896;0,1;4406,4;Nordeste;Online;Cancelado;PI;299,88;2399,04;2007,36;0,455555556;78;Feminino;50+;173;0;Correios;PIX;5
3007;44007;Samsung Galaxy S23 FE;Celulares;1;3538;3538;0,05;3361,1;Norte;Marketplace;Cancelado;RR;2087,42;2087,42;1273,68;0,378947368;75;Feminino;50+;175;0;TransFrete;Boleto;3
3009;43866;Panela de Pressao Eletrica Mondial 5L;Eletrodomésticos & TV;8;506;4048;0,05;3845,6;Nordeste;Marketplace;Cancelado;PB;323,84;2590,72;1254,88;0,326315789;68;Não Informado;50+;165;0;Correios;Boleto;2
3012;42905;SSD Crucial T500 4TB;Computadores;8;4786;38288;0,1;34459,2;Nordeste;Online;Cancelado;SE;2201,56;17612,48;16846,72;0,488888889;80;Feminino;50+;159;0;TransFrete;Boleto;3
3017;45623;Smartwatch Haylou Solar Lite;Eletrodomésticos & TV;4;1627;6508;0;6508;Nordeste;Marketplace;Cancelado;PI;1041,28;4165,12;2342,88;0,36;32;Feminino;30-49;45;0;Correios;Cartão de Crédito;2
3021;44123;Smart TV Samsung Crystal UHD 50;Eletrodomésticos & TV;9;3852;34668;0,05;32934,6;Norte;Loja Física;Cancelado;AP;1848,96;16640,64;16293,96;0,494736842;49;Masculino;30-49;89;0;TransFrete;Voucher;4
3026;43188;Tablet Lenovo Tab P12;Computadores;8;2069;16552;0,15;14069,2;Norte;Online;Cancelado;RR;868,98;6951,84;7117,36;0,505882353;69;Feminino;50+;50;0;LogTech Express;PIX;2
3032;43721;Notebook Gamer Dell G15;Computadores;4;212;848;0,1;763,2;Centro-Oeste;Marketplace;Cancelado;MT;116,6;466,4;296,8;0,388888889;48;Feminino;30-49;26;0;TransFrete;Voucher;2
3034;43315;Caixa de Som JBL Essential 2;Eletrodomésticos & TV;1;1333;1333;0,05;1266,35;Centro-Oeste;Online;Cancelado;MT;799,8;799,8;466,55;0,368421053;18;Masculino;18-29;172;0;TransFrete;Voucher;1
3037;43721;Console Xbox Series S 512GB;Eletrodomésticos & TV;9;2201;19809;0,05;18818,55;Norte;Marketplace;Cancelado;TO;1298,59;11687,31;7131,24;0,378947368;57;Masculino;50+;155;0;Correios;Boleto;1
3039;43310;Notebook HP 256 G9;Computadores;10;2244;22440;0,15;19074;Norte;Loja Física;Cancelado;RR;1279,08;12790,8;6283,2;0,329411765;28;Masculino;18-29;145;0;Correios;Boleto;2
3042;44730;Xiaomi Pad 5;Celulares;1;4135;4135;0,05;3928,25;Nordeste;Marketplace;Cancelado;CE;2274,25;2274,25;1654;0,421052632;40;Feminino;30-49;91;0;LogTech Express;Cartão de Crédito;1
3047;43169;Roku Express HD;Eletrodomésticos & TV;9;4178;37602;0,15;31961,7;Nordeste;Loja Física;Cancelado;AL;2130,78;19177,02;12784,68;0,4;84;Feminino;50+;132;0;LogTech Express;Voucher;5
3050;44964;iPhone 14 Pro;Celulares;10;537;5370;0;5370;Nordeste;Online;Cancelado;PE;257,76;2577,6;2792,4;0,52;36;Não Informado;30-49;147;0;TransFrete;Boleto;3
3068;42902;Google Chromecast com Google TV 4K;Eletrodomésticos & TV;9;1432;12888;0;12888;Centro-Oeste;Marketplace;Cancelado;DF;973,76;8763,84;4124,16;0,32;54;Feminino;50+;67;0;Correios;Boleto;5
3069;43843;iPhone SE 4;Celulares;6;3030;18180;0;18180;Norte;Marketplace;Cancelado;AC;1848,3;11089,8;7090,2;0,39;71;Feminino;50+;148;0;Correios;PIX;5
3072;42908;Soundbar Samsung HW-Q600C;Eletrodomésticos & TV;3;3182;9546;0,15;8114,1;Sul;Online;Cancelado;SC;1686,46;5059,38;3054,72;0,376470588;49;Masculino;30-49;120;0;Correios;Boleto;4
3076;44077;Controle PS5 DualSense;Eletrodomésticos & TV;3;2923;8769;0,1;7892,1;Nordeste;Loja Física;Cancelado;PE;1666,11;4998,33;2893,77;0,366666667;21;Masculino;18-29;59;0;Correios;Boleto;3
3078;44923;Notebook Gamer ASUS TUF A15;Computadores;5;4919;24595;0,15;20905,75;Norte;Loja Física;Cancelado;PA;1967,6;9838;11067,75;0,529411765;38;Não Informado;30-49;108;0;LogTech Express;Cartão de Crédito;4
3090;43245;Sony Xperia 1 VI;Celulares;9;2167;19503;0,15;16577,55;Norte;Online;Cancelado;RO;1018,49;9166,41;7411,14;0,447058824;38;Masculino;30-49;134;0;Correios;Boleto;1
3091;45624;Notebook Dell Inspiron 15;Computadores;7;2313;16191;0;16191;Nordeste;Marketplace;Cancelado;PE;1434,06;10038,42;6152,58;0,38;63;Feminino;50+;23;0;TransFrete;Cartão de Crédito;5
3092;45886;iPhone 14 Pro;Celulares;5;2225;11125;0,05;10568,75;Norte;Online;Cancelado;TO;1268,25;6341,25;4227,5;0,4;18;Não Informado;18-29;154;0;TransFrete;Cartão de Crédito;2
3094;43048;SSD Kingston NV2 1TB;Computadores;10;3742;37420;0;37420;Nordeste;Loja Física;Cancelado;RN;1871;18710;18710;0,5;21;Não Informado;18-29;26;0;LogTech Express;Boleto;4
3095;45984;Carregador Sem Fio Anker Magnetic 3-in-1;Acessórios;7;2730;19110;0,05;18154,5;Nordeste;Marketplace;Cancelado;MA;1911;13377;4777,5;0,263157895;85;Não Informado;50+;123;0;LogTech Express;Cartão de Crédito;1
3106;43234;Echodot 5ª Geracao com Alexa;Eletrodomésticos & TV;3;887;2661;0,1;2394,9;Nordeste;Marketplace;Cancelado;PE;505,59;1516,77;878,13;0,366666667;89;Masculino;50+;107;0;TransFrete;Boleto;4
3107;44342;Smartwatch Amazfit Bip 5;Eletrodomésticos & TV;8;1289;10312;0,05;9796,4;Sul;Loja Física;Cancelado;PR;824,96;6599,68;3196,72;0,326315789;47;Não Informado;30-49;100;0;LogTech Express;Voucher;3
3114;44766;Headset Gamer Razer BlackShark V2 X;Acessórios;9;158;1422;0;1422;Nordeste;Online;Cancelado;BA;88,48;796,32;625,68;0,44;33;Não Informado;30-49;100;0;TransFrete;PIX;1
3115;43459;Fone Lenovo Thinkplus LP40;Acessórios;8;4392;35136;0,05;33379,2;Centro-Oeste;Online;Cancelado;GO;3030,48;24243,84;9135,36;0,273684211;79;Masculino;50+;68;0;TransFrete;Boleto;5
3116;43667;Console Xbox Series X 1TB;Eletrodomésticos & TV;2;2047;4094;0,15;3479,9;Sudeste;Loja Física;Cancelado;RJ;1289,61;2579,22;900,68;0,258823529;85;Não Informado;50+;165;0;Correios;Boleto;1
3117;42838;Motorola Moto G85;Celulares;10;2282;22820;0;22820;Nordeste;Online;Cancelado;PI;958,44;9584,4;13235,6;0,58;60;Feminino;50+;24;0;TransFrete;Voucher;5
3119;44881;Console Asus ROG Ally X;Eletrodomésticos & TV;8;807;6456;0;6456;Norte;Loja Física;Cancelado;RO;548,76;4390,08;2065,92;0,32;29;Não Informado;18-29;62;0;Correios;Cartão de Crédito;2
3121;44755;Samsung Galaxy Z Flip 5;Celulares;8;634;5072;0,15;4311,2;Nordeste;Online;Cancelado;SE;323,34;2586,72;1724,48;0,4;56;Não Informado;50+;172;0;Correios;Boleto;3
3123;43754;Tablet Vaio TL10;Computadores;5;4763;23815;0;23815;Norte;Online;Cancelado;RO;2238,61;11193,05;12621,95;0,53;25;Masculino;18-29;167;0;Correios;Cartão de Crédito;4
3125;45357;Samsung Galaxy Buds FE;Acessórios;5;4235;21175;0,1;19057,5;Norte;Marketplace;Cancelado;RO;1863,4;9317;9740,5;0,511111111;58;Masculino;50+;171;0;TransFrete;Boleto;2
3126;44848;Notebook ASUS Vivobook 15;Computadores;5;2854;14270;0,05;13556,5;Norte;Loja Física;Cancelado;AM;1427;7135;6421,5;0,473684211;27;Masculino;18-29;107;0;TransFrete;PIX;5
3127;42942;Xiaomi Redmi Note 13;Celulares;2;2938;5876;0,15;4994,6;Nordeste;Online;Cancelado;RN;2056,6;4113,2;881,4;0,176470588;89;Masculino;50+;114;0;LogTech Express;Cartão de Crédito;4
3131;42954;iPhone 14 Pro;Celulares;7;2397;16779;0;16779;Nordeste;Marketplace;Cancelado;BA;1030,71;7214,97;9564,03;0,57;47;Feminino;30-49;81;0;Correios;Boleto;4
3133;45481;Motorola Edge 50 Ultra;Celulares;9;4673;42057;0;42057;Norte;Online;Cancelado;RR;2943,99;26495,91;15561,09;0,37;24;Masculino;18-29;156;0;LogTech Express;PIX;1
3138;45222;Camera de Acao DJI Osmo Action 4;Eletrodomésticos & TV;8;2986;23888;0,05;22693,6;Centro-Oeste;Marketplace;Cancelado;GO;1224,26;9794,08;12899,52;0,568421053;93;Feminino;50+;101;0;LogTech Express;Boleto;5
3139;43060;Smart TV Samsung Neo QLED 65;Eletrodomésticos & TV;8;374;2992;0,05;2842,4;Sul;Loja Física;Cancelado;SC;243,1;1944,8;897,6;0,315789474;77;Masculino;50+;70;0;LogTech Express;PIX;2
3145;43789;Fone Ambie Sound Earcuffs;Acessórios;2;2521;5042;0,05;4789,9;Sudeste;Loja Física;Cancelado;ES;1235,29;2470,58;2319,32;0,484210526;87;Não Informado;50+;82;0;Correios;Voucher;1
3150;43976;Carregador de Pilhas Sony com 4 Pilhas;Eletrodomésticos & TV;10;2710;27100;0,1;24390;Sul;Marketplace;Cancelado;PR;1382,1;13821;10569;0,433333333;80;Feminino;50+;148;0;TransFrete;Cartão de Crédito;5
3153;43288;iPhone SE 4;Celulares;8;1420;11360;0,05;10792;Norte;Online;Cancelado;RO;781;6248;4544;0,421052632;87;Masculino;50+;151;0;Correios;Voucher;2
3155;45959;Xiaomi Pad 6;Computadores;2;237;474;0,15;402,9;Sudeste;Marketplace;Cancelado;RJ;139,83;279,66;123,24;0,305882353;82;Feminino;50+;178;0;TransFrete;Boleto;4
3156;46000;Pilha Alcalina Panasonic AA Lote com 16;Eletrodomésticos & TV;8;4015;32120;0,15;27302;Norte;Marketplace;Cancelado;PA;2409;19272;8030;0,294117647;59;Masculino;50+;27;0;LogTech Express;Cartão de Crédito;1
3162;44725;Console Asus ROG Ally X;Eletrodomésticos & TV;6;4534;27204;0,15;23123,4;Nordeste;Marketplace;Cancelado;PE;1858,94;11153,64;11969,76;0,517647059;40;Masculino;30-49;76;0;LogTech Express;Voucher;5
3163;43329;Hub USB-C 7 em 1 Baseus;Acessórios;9;603;5427;0,1;4884,3;Nordeste;Marketplace;Cancelado;CE;355,77;3201,93;1682,37;0,344444444;23;Masculino;18-29;128;0;LogTech Express;PIX;5
3178;44402;Fone Lenovo Thinkplus LP40;Acessórios;6;3085;18510;0;18510;Nordeste;Online;Cancelado;CE;2128,65;12771,9;5738,1;0,31;31;Feminino;30-49;64;0;TransFrete;Voucher;4
3185;43439;Carregador Sem Fio Anker Magnetic 3-in-1;Acessórios;4;3542;14168;0,05;13459,6;Norte;Loja Física;Cancelado;TO;1806,42;7225,68;6233,92;0,463157895;46;Feminino;30-49;123;0;Correios;PIX;3
3190;43370;Fechadura Eletronica de Embutir Papaiz;Eletrodomésticos & TV;7;4340;30380;0,05;28861;Nordeste;Online;Cancelado;MA;2300,2;16101,4;12759,6;0,442105263;26;Feminino;18-29;88;0;LogTech Express;Cartão de Crédito;4
3192;42952;Notebook ASUS Vivobook 15;Computadores;5;2698;13490;0;13490;Sudeste;Loja Física;Cancelado;RJ;1106,18;5530,9;7959,1;0,59;34;Não Informado;30-49;168;0;LogTech Express;Boleto;1
3197;44509;Carregador de Parede Anker Nano 30W;Acessórios;7;3583;25081;0,1;22572,9;Sul;Loja Física;Cancelado;SC;1504,86;10534,02;12038,88;0,533333333;54;Feminino;50+;97;0;Correios;Boleto;4
3202;44581;Samsung Galaxy S25 FE;Celulares;10;2921;29210;0,05;27749,5;Sudeste;Marketplace;Cancelado;SP;1723,39;17233,9;10515,6;0,378947368;69;Masculino;50+;122;0;LogTech Express;Boleto;5
3203;42848;Smart Lampada Wi-Fi Positivo Casa Inteligente;Eletrodomésticos & TV;2;4774;9548;0,05;9070,6;Nordeste;Online;Cancelado;SE;2912,14;5824,28;3246,32;0,357894737;64;Feminino;50+;136;0;TransFrete;Boleto;4
3206;44057;Robo Aspirador de Po Xiaomi Robot Vacuum E10;Eletrodomésticos & TV;4;2082;8328;0;8328;Sudeste;Marketplace;Cancelado;RJ;1020,18;4080,72;4247,28;0,51;20;Feminino;18-29;97;0;Correios;Boleto;3
3207;44332;Smart TV LG OLED 55 B4;Eletrodomésticos & TV;6;4319;25914;0;25914;Nordeste;Online;Cancelado;RN;2850,54;17103,24;8810,76;0,34;47;Masculino;30-49;49;0;LogTech Express;Boleto;3
3221;45950;Robo Aspirador de Po Kabum Smart 700;Eletrodomésticos & TV;8;3525;28200;0;28200;Norte;Marketplace;Cancelado;RR;1586,25;12690;15510;0,55;87;Feminino;50+;119;0;Correios;Boleto;4
3222;45732;Fone Ambie Sound Earcuffs;Acessórios;5;4498;22490;0,05;21365,5;Sul;Marketplace;Cancelado;SC;2114,06;10570,3;10795,2;0,505263158;90;Não Informado;50+;146;0;TransFrete;Cartão de Crédito;3
3225;42982;Smart TV Xiaomi TV A Pro 55;Eletrodomésticos & TV;4;2159;8636;0;8636;Nordeste;Online;Cancelado;CE;1101,09;4404,36;4231,64;0,49;67;Não Informado;50+;73;0;LogTech Express;PIX;2
3228;43819;Fone QCY T13 TWS;Acessórios;1;2893;2893;0,05;2748,35;Nordeste;Marketplace;Cancelado;PI;1620,08;1620,08;1128,27;0,410526316;77;Masculino;50+;19;0;TransFrete;Voucher;5
3234;44477;Notebook Gamer Dell G15;Computadores;4;2908;11632;0;11632;Sul;Marketplace;Cancelado;RS;1686,64;6746,56;4885,44;0,42;34;Feminino;30-49;132;0;TransFrete;Boleto;4
3235;43449;Filtro de Linha iClamper Energia 5;Acessórios;10;1519;15190;0,05;14430,5;Nordeste;Marketplace;Cancelado;CE;1032,92;10329,2;4101,3;0,284210526;28;Masculino;18-29;38;0;LogTech Express;Cartão de Crédito;4
3239;45163;Smart TV TCL QLED 55;Eletrodomésticos & TV;2;4774;9548;0,15;8115,8;Nordeste;Loja Física;Cancelado;PE;3198,58;6397,16;1718,64;0,211764706;26;Feminino;18-29;29;0;LogTech Express;Boleto;3
3240;43414;Samsung Galaxy A15;Celulares;1;410;410;0,1;369;Nordeste;Loja Física;Cancelado;BA;164;164;205;0,555555556;54;Feminino;50+;70;0;TransFrete;Boleto;5
3244;45261;SSD Crucial T500 4TB;Computadores;1;3314;3314;0,15;2816,9;Norte;Online;Cancelado;AC;1358,74;1358,74;1458,16;0,517647059;58;Feminino;50+;127;0;TransFrete;PIX;1
3251;42872;Smartwatch Samsung Galaxy Watch 7;Eletrodomésticos & TV;9;575;5175;0,15;4398,75;Nordeste;Loja Física;Cancelado;MA;258,75;2328,75;2070;0,470588235;18;Masculino;18-29;170;0;LogTech Express;Cartão de Crédito;1
3254;44244;Camera de Seguranca Intelbras IM3;Eletrodomésticos & TV;6;3947;23682;0,1;21313,8;Centro-Oeste;Online;Cancelado;MT;2723,43;16340,58;4973,22;0,233333333;38;Masculino;30-49;164;0;TransFrete;Voucher;4
3260;44439;Camera de Seguranca TP-Link Tapo C200;Eletrodomésticos & TV;9;2351;21159;0,1;19043,1;Nordeste;Loja Física;Cancelado;AL;940,4;8463,6;10579,5;0,555555556;58;Não Informado;50+;180;0;TransFrete;PIX;3
3268;43957;Carregador Portatil Anker PowerCore 10000mAh;Acessórios;10;507;5070;0;5070;Sul;Online;Cancelado;PR;268,71;2687,1;2382,9;0,47;82;Masculino;50+;97;0;Correios;Voucher;1
3280;43101;Samsung Galaxy A35;Celulares;9;1777;15993;0,05;15193,35;Norte;Marketplace;Cancelado;RR;746,34;6717,06;8476,29;0,557894737;47;Não Informado;30-49;77;0;Correios;Boleto;2
3289;44175;Smart Tomada Wi-Fi Positivo;Eletrodomésticos & TV;2;1431;2862;0,05;2718,9;Sul;Marketplace;Cancelado;SC;901,53;1803,06;915,84;0,336842105;45;Masculino;30-49;128;0;Correios;Boleto;3
3293;44107;Samsung Galaxy M35;Celulares;8;2631;21048;0,15;17890,8;Centro-Oeste;Loja Física;Cancelado;MT;1736,46;13891,68;3999,12;0,223529412;27;Masculino;18-29;175;0;Correios;Boleto;1
3295;44064;Controle Nintendo Switch Pro;Eletrodomésticos & TV;9;3382;30438;0,05;28916,1;Sudeste;Online;Cancelado;MG;1691;15219;13697,1;0,473684211;25;Não Informado;18-29;64;0;TransFrete;PIX;5
3297;45892;Xiaomi POCO X6 Neo;Celulares;9;4898;44082;0,1;39673,8;Sudeste;Online;Cancelado;ES;3183,7;28653,3;11020,5;0,277777778;29;Feminino;18-29;31;0;Correios;Boleto;4
3306;43814;Google Pixel 11 Pro;Celulares;3;786;2358;0,15;2004,3;Sudeste;Loja Física;Cancelado;RJ;432,3;1296,9;707,4;0,352941176;80;Não Informado;50+;123;0;TransFrete;Boleto;5
3309;44403;Robo Aspirador de Po Liectroux XR500;Eletrodomésticos & TV;3;3439;10317;0,05;9801,15;Nordeste;Online;Cancelado;RN;1788,28;5364,84;4436,31;0,452631579;19;Não Informado;18-29;112;0;TransFrete;Voucher;4
3312;43974;OnePlus 12;Celulares;9;441;3969;0,15;3373,65;Nordeste;Marketplace;Cancelado;PI;238,14;2143,26;1230,39;0,364705882;26;Masculino;18-29;74;0;LogTech Express;PIX;5
3313;44412;Samsung Galaxy Tab S10 FE+;Computadores;10;3881;38810;0,05;36869,5;Sudeste;Marketplace;Cancelado;SP;1862,88;18628,8;18240,7;0,494736842;42;Não Informado;30-49;128;0;TransFrete;Cartão de Crédito;3
3317;42966;Notebook Acer Swift Go;Computadores;2;4678;9356;0,15;7952,6;Nordeste;Marketplace;Cancelado;PI;2058,32;4116,64;3835,96;0,482352941;48;Não Informado;30-49;132;0;TransFrete;Voucher;2
3322;44279;Samsung Galaxy Tab S10 FE+;Computadores;6;2305;13830;0;13830;Centro-Oeste;Marketplace;Cancelado;GO;1359,95;8159,7;5670,3;0,41;70;Masculino;50+;82;0;TransFrete;PIX;5
3324;43269;Amazon Fire TV Stick 4K;Eletrodomésticos & TV;4;4713;18852;0,1;16966,8;Nordeste;Marketplace;Cancelado;RN;3157,71;12630,84;4335,96;0,255555556;26;Feminino;18-29;150;0;TransFrete;Cartão de Crédito;4
3329;43858;Hub USB-C 7 em 1 Baseus;Acessórios;7;92;644;0,15;547,4;Norte;Online;Cancelado;RR;64,4;450,8;96,6;0,176470588;78;Feminino;50+;61;0;Correios;PIX;1
3332;45687;Honor Magic 6 Pro;Celulares;3;1216;3648;0;3648;Norte;Loja Física;Cancelado;TO;839,04;2517,12;1130,88;0,31;75;Feminino;50+;91;0;Correios;Cartão de Crédito;5
3335;43913;Headset Gamer Razer BlackShark V2 X;Acessórios;8;202;1616;0,1;1454,4;Nordeste;Marketplace;Cancelado;AL;82,82;662,56;791,84;0,544444444;73;Não Informado;50+;42;0;Correios;Cartão de Crédito;4
3339;44157;Roku Express HD;Eletrodomésticos & TV;2;2734;5468;0;5468;Norte;Online;Cancelado;RR;1585,72;3171,44;2296,56;0,42;95;Feminino;50+;59;0;Correios;Boleto;4
3343;44444;Robo Aspirador de Po Liectroux XR500;Eletrodomésticos & TV;7;1257;8799;0,1;7919,1;Nordeste;Loja Física;Cancelado;PB;527,94;3695,58;4223,52;0,533333333;65;Masculino;50+;173;0;Correios;Boleto;5
3344;44229;Console Asus ROG Ally X;Eletrodomésticos & TV;6;2303;13818;0;13818;Sul;Loja Física;Cancelado;RS;921,2;5527,2;8290,8;0,6;95;Não Informado;50+;163;0;LogTech Express;Cartão de Crédito;5
