ID_Pedido ; Data ; Produto ; Categoria ; Quantidade ; Preco_Unitario ; Receita_Bruta ; Desconto ; Receita_Liquida ; Regiao ; Canal_Venda ; Status_Entrega ; Estado_UF ; Custo_Unitario ; Custo_Total ; Lucro_Liquido ; Margem_Lucro_Porcentagem ; Idade_Cliente ; Genero_Cliente ; Faixa_Etaria ; Valor_Frete ; Dias_Entrega ; Transportadora ; Meio_Pagamento ; Avaliacao_Cliente;Ano_de_Venda
3663;45717;Samsung Galaxy Buds3 Pro;Acessórios;9;2092;18828;0,05;17886,6;Nordeste;Marketplace;Em trânsito;SE;1380,72;12426,48;5460,12;0,305263158;21;Masculino;18-29;149;20;LogTech Express;Voucher;2;2025
3675;45854;Repetidor de Sinal Wi-Fi Xiaomi Pro;Eletrodomésticos & TV;2;1395;2790;0,05;2650,5;Norte;Online;Em trânsito;AM;585,9;1171,8;1478,7;0,557894737;55;Feminino;50+;56;7;TransFrete;Boleto;2;2025
3682;45873;Xiaomi Redmi A3;Celulares;7;3001;21007;0;21007;Nordeste;Marketplace;Em trânsito;MA;2040,68;14284,76;6722,24;0,32;31;Masculino;30-49;161;16;TransFrete;Boleto;3;2025
3703;45675;Placa de Video RX 7600 XT;Computadores;2;2141;4282;0,15;3639,7;Sudeste;Marketplace;Entregue;MG;984,86;1969,72;1669,98;0,458823529;25;Masculino;18-29;180;16;TransFrete;Boleto;5;2025
3737;45864;SSD Crucial T500 2TB;Computadores;5;3890;19450;0;19450;Norte;Marketplace;Entregue;RO;2411,8;12059;7391;0,38;25;Masculino;18-29;145;16;TransFrete;Boleto;5;2025
3739;45911;Fone Bluetooth JBL Tune 520BT;Acessórios;7;51;357;0,15;303,45;Nordeste;Online;Entregue;MA;22,44;157,08;146,37;0,482352941;50;Masculino;50+;34;12;Correios;Cartão de Crédito;3;2025
3742;45754;iPhone SE 4;Celulares;3;4096;12288;0;12288;Sul;Loja Física;Entregue;SC;1925,12;5775,36;6512,64;0,53;68;Não Informado;50+;80;13;LogTech Express;Voucher;1;2025
3761;45715;Camera de Seguranca TP-Link Tapo C200;Eletrodomésticos & TV;3;2322;6966;0;6966;Nordeste;Marketplace;Em trânsito;RN;928,8;2786,4;4179,6;0,6;33;Masculino;30-49;164;11;Correios;Voucher;2;2025
3770;45670;Teclado e Mouse Sem Fio Dell KM3322W;Acessórios;6;243;1458;0,05;1385,1;Nordeste;Marketplace;Entregue;MA;119,07;714,42;670,68;0,484210526;19;Feminino;18-29;102;18;Correios;Voucher;4;2025
3773;45801;Realme C67;Celulares;3;1065;3195;0;3195;Centro-Oeste;Marketplace;Em trânsito;MT;511,2;1533,6;1661,4;0,52;40;Não Informado;30-49;135;8;LogTech Express;PIX;1;2025
3778;45767;Liquidificador Philips Walita ProBlend 6;Eletrodomésticos & TV;1;1159;1159;0;1159;Norte;Loja Física;Entregue;TO;776,53;776,53;382,47;0,33;21;Masculino;18-29;127;18;LogTech Express;Voucher;3;2025
3783;45823;Console Asus ROG Ally X;Eletrodomésticos & TV;6;1914;11484;0,1;10335,6;Nordeste;Marketplace;Cancelado;RN;842,16;5052,96;5282,64;0,511111111;49;Masculino;30-49;158;0;TransFrete;Voucher;2;2025
3793;45849;Realme C67;Celulares;5;3158;15790;0,05;15000,5;Sudeste;Marketplace;Cancelado;ES;1484,26;7421,3;7579,2;0,505263158;68;Masculino;50+;161;0;Correios;Boleto;1;2025
3800;45802;Mouse Logitech Pebble M350;Acessórios;6;192;1152;0,1;1036,8;Sudeste;Loja Física;Em trânsito;MG;109,44;656,64;380,16;0,366666667;22;Feminino;18-29;143;14;LogTech Express;PIX;3;2025
3810;45674;Repetidor de Sinal Wi-Fi Xiaomi Pro;Eletrodomésticos & TV;1;559;559;0,05;531,05;Norte;Online;Entregue;TO;251,55;251,55;279,5;0,526315789;46;Feminino;30-49;128;9;LogTech Express;PIX;3;2025
3812;45707;iPad 10ª Geracao;Computadores;2;1832;3664;0;3664;Sudeste;Marketplace;Em trânsito;SP;952,64;1905,28;1758,72;0,48;56;Não Informado;50+;51;16;TransFrete;PIX;4;2025
3822;46003;Xiaomi Pad 6;Computadores;4;606;2424;0,05;2302,8;Norte;Online;Entregue;RR;375,72;1502,88;799,92;0,347368421;24;Feminino;18-29;167;11;LogTech Express;Boleto;2;2025
3838;45838;SSD Crucial T500 2TB;Computadores;1;4274;4274;0,05;4060,3;Sudeste;Online;Entregue;MG;2991,8;2991,8;1068,5;0,263157895;45;Feminino;30-49;164;6;LogTech Express;Cartão de Crédito;4;2025
3840;45779;MacBook Air M2;Computadores;5;3421;17105;0,15;14539,25;Centro-Oeste;Marketplace;Entregue;DF;2086,81;10434,05;4105,2;0,282352941;93;Feminino;50+;62;6;LogTech Express;PIX;4;2025
3848;45684;Xiaomi Pad 6;Computadores;5;533;2665;0;2665;Nordeste;Online;Cancelado;BA;341,12;1705,6;959,4;0,36;24;Feminino;18-29;139;0;LogTech Express;Voucher;3;2025
3854;45727;Notebook Lenovo ThinkPad E14;Computadores;5;4587;22935;0;22935;Sul;Online;Em trânsito;RS;2660,46;13302,3;9632,7;0,42;34;Feminino;30-49;70;17;LogTech Express;Boleto;2;2025
3873;45940;Honor Magic 6 Pro;Celulares;3;203;609;0,1;548,1;Nordeste;Marketplace;Em trânsito;AL;103,53;310,59;237,51;0,433333333;92;Feminino;50+;103;14;LogTech Express;Voucher;3;2025
3895;45689;Motorola Edge 50 Ultra;Celulares;4;531;2124;0,15;1805,4;Nordeste;Marketplace;Entregue;MA;238,95;955,8;849,6;0,470588235;20;Masculino;18-29;71;21;LogTech Express;Voucher;4;2025
3898;45751;Camera de Acao GoPro HERO 12 Black;Eletrodomésticos & TV;4;2770;11080;0,1;9972;Sudeste;Loja Física;Cancelado;ES;1551,2;6204,8;3767,2;0,377777778;90;Não Informado;50+;127;0;LogTech Express;Boleto;5;2025
3902;45738;Smartwatch Amazfit Bip 5;Eletrodomésticos & TV;1;4834;4834;0,1;4350,6;Sudeste;Online;Cancelado;RJ;2610,36;2610,36;1740,24;0,4;76;Não Informado;50+;55;0;Correios;Boleto;5;2025
3910;45736;Xiaomi POCO X7 Pro;Celulares;6;2444;14664;0,15;12464,4;Norte;Loja Física;Em trânsito;AC;1319,76;7918,56;4545,84;0,364705882;50;Feminino;50+;143;14;TransFrete;Cartão de Crédito;5;2025
3929;45759;Fone Bluetooth JBL Wave Flex;Acessórios;2;784;1568;0;1568;Sudeste;Loja Física;Entregue;SP;321,44;642,88;925,12;0,59;47;Não Informado;30-49;16;20;LogTech Express;Boleto;1;2025
3930;45778;Pilha Recarregavel Duracell AAA;Eletrodomésticos & TV;9;3783;34047;0,1;30642,3;Nordeste;Marketplace;Entregue;PI;2496,78;22471,02;8171,28;0,266666667;68;Feminino;50+;23;7;Correios;PIX;5;2025
3956;45805;Apple TV 4K 64GB;Eletrodomésticos & TV;10;2826;28260;0;28260;Sudeste;Marketplace;Entregue;ES;1554,3;15543;12717;0,45;38;Feminino;30-49;94;22;LogTech Express;Boleto;1;2025
3958;45696;Samsung Galaxy Z Flip 5;Celulares;9;3676;33084;0,05;31429,8;Sul;Marketplace;Entregue;RS;2205,6;19850,4;11579,4;0,368421053;60;Feminino;50+;27;10;Correios;Boleto;5;2025
3966;45928;Placa de Video RTX 4060 Ti;Computadores;4;4166;16664;0,05;15830,8;Centro-Oeste;Loja Física;Cancelado;DF;2416,28;9665,12;6165,68;0,389473684;60;Não Informado;50+;49;0;Correios;Boleto;2;2025
3973;45735;Placa de Video RTX 4060 Ti;Computadores;10;1977;19770;0,1;17793;Sudeste;Online;Entregue;MG;1304,82;13048,2;4744,8;0,266666667;72;Feminino;50+;57;10;TransFrete;Cartão de Crédito;5;2025
3975;45749;Samsung Galaxy A07;Celulares;8;656;5248;0,1;4723,2;Nordeste;Online;Entregue;MA;360,8;2886,4;1836,8;0,388888889;34;Feminino;30-49;90;12;LogTech Express;Voucher;2;2025
3977;45851;Samsung Galaxy S24;Celulares;2;4182;8364;0,15;7109,4;Nordeste;Marketplace;Em trânsito;SE;2216,46;4432,92;2676,48;0,376470588;89;Não Informado;50+;23;2;LogTech Express;Cartão de Crédito;5;2025
4004;45701;Asus ROG Phone 9;Celulares;9;388;3492;0,15;2968,2;Sul;Online;Entregue;SC;186,24;1676,16;1292,04;0,435294118;71;Feminino;50+;50;8;LogTech Express;Boleto;3;2025
4012;45828;Fone Ambie Sound Earcuffs;Acessórios;2;4292;8584;0,15;7296,4;Nordeste;Loja Física;Entregue;CE;2360,6;4721,2;2575,2;0,352941176;51;Feminino;50+;110;16;LogTech Express;Boleto;5;2025
4015;45795;Monitor ASUS ProArt 27;Computadores;1;3640;3640;0,15;3094;Nordeste;Online;Entregue;AL;2002;2002;1092;0,352941176;25;Masculino;18-29;22;13;TransFrete;Boleto;2;2025
4017;45737;Carregador de Parede Anker Nano 30W;Acessórios;1;2707;2707;0,05;2571,65;Sudeste;Loja Física;Entregue;RJ;1894,9;1894,9;676,75;0,263157895;77;Feminino;50+;60;13;LogTech Express;Cartão de Crédito;5;2025
4023;45748;Motorola Edge 50 Neo;Celulares;2;3452;6904;0;6904;Sul;Online;Entregue;RS;2002,16;4004,32;2899,68;0,42;75;Masculino;50+;76;2;Correios;Voucher;5;2025
4030;45721;Drone DJI Avata 2;Eletrodomésticos & TV;3;2168;6504;0;6504;Centro-Oeste;Marketplace;Entregue;DF;997,28;2991,84;3512,16;0,54;43;Não Informado;30-49;76;9;LogTech Express;Cartão de Crédito;5;2025
4031;45948;Xiaomi 14 Ultra;Celulares;4;2604;10416;0,1;9374,4;Norte;Online;Em trânsito;PA;1718,64;6874,56;2499,84;0,266666667;29;Masculino;18-29;177;15;Correios;Cartão de Crédito;2;2025
4045;45969;Google Chromecast com Google TV 4K;Eletrodomésticos & TV;3;4785;14355;0,1;12919,5;Sul;Loja Física;Entregue;RS;2153,25;6459,75;6459,75;0,5;39;Feminino;30-49;102;9;TransFrete;Boleto;1;2025
4058;45990;Headset Gamer HyperX Cloud Stinger 2;Acessórios;1;1661;1661;0,1;1494,9;Norte;Online;Cancelado;AC;880,33;880,33;614,57;0,411111111;49;Feminino;30-49;177;0;LogTech Express;Cartão de Crédito;5;2025
4061;45842;Amazon Fire TV Stick 4K;Eletrodomésticos & TV;9;2647;23823;0,15;20249,55;Nordeste;Online;Cancelado;PB;1376,44;12387,96;7861,59;0,388235294;36;Feminino;30-49;136;0;TransFrete;PIX;2;2025
4071;45810;Apple TV 4K 64GB;Eletrodomésticos & TV;1;976;976;0,1;878,4;Norte;Loja Física;Cancelado;PA;527,04;527,04;351,36;0,4;67;Masculino;50+;82;0;TransFrete;Cartão de Crédito;2;2025
4074;45705;Amazon Fire TV Stick Lite;Eletrodomésticos & TV;6;1528;9168;0,05;8709,6;Nordeste;Marketplace;Entregue;RN;932,08;5592,48;3117,12;0,357894737;45;Feminino;30-49;153;18;TransFrete;Boleto;2;2025
4076;45665;Google Chromecast com Google TV 4K;Eletrodomésticos & TV;2;2876;5752;0,15;4889,2;Nordeste;Loja Física;Entregue;SE;1725,6;3451,2;1438;0,294117647;67;Feminino;50+;141;7;Correios;PIX;5;2025
4077;45877;Placa de Video RX 7600 XT;Computadores;8;448;3584;0,15;3046,4;Norte;Online;Cancelado;AM;183,68;1469,44;1576,96;0,517647059;64;Feminino;50+;148;0;LogTech Express;PIX;5;2025
4078;45675;Fone Xiaomi Redmi Buds 5 Pro;Acessórios;6;2063;12378;0,05;11759,1;Nordeste;Loja Física;Em trânsito;CE;1299,69;7798,14;3960,96;0,336842105;82;Feminino;50+;111;10;Correios;Voucher;1;2025
4081;45700;Console PlayStation 5 Slim;Eletrodomésticos & TV;10;997;9970;0,15;8474,5;Sudeste;Loja Física;Cancelado;SP;618,14;6181,4;2293,1;0,270588235;43;Masculino;30-49;19;0;LogTech Express;PIX;1;2025
4091;45918;Controle PS5 DualSense;Eletrodomésticos & TV;7;591;4137;0,05;3930,15;Nordeste;Online;Entregue;PB;307,32;2151,24;1778,91;0,452631579;84;Feminino;50+;36;17;TransFrete;Cartão de Crédito;2;2025
4097;45698;Oppo Reno 12 Pro;Celulares;2;2176;4352;0,1;3916,8;Sul;Loja Física;Cancelado;PR;1196,8;2393,6;1523,2;0,388888889;53;Masculino;50+;162;0;Correios;PIX;2;2025
4102;45921;iPad Air M2;Computadores;2;3728;7456;0,1;6710,4;Nordeste;Loja Física;Em trânsito;RN;2572,32;5144,64;1565,76;0,233333333;74;Masculino;50+;103;13;Correios;Cartão de Crédito;1;2025
4120;45658;Echo Pop com Alexa;Eletrodomésticos & TV;6;552;3312;0;3312;Nordeste;Online;Cancelado;RN;226,32;1357,92;1954,08;0,59;76;Não Informado;50+;19;0;Correios;Boleto;3;2025
4125;45839;POCO M5 Pro;Celulares;6;954;5724;0;5724;Sudeste;Loja Física;Entregue;ES;400,68;2404,08;3319,92;0,58;50;Masculino;50+;53;8;LogTech Express;PIX;3;2025
4127;45774;Smart TV Xiaomi TV A Pro 55;Eletrodomésticos & TV;5;1857;9285;0,15;7892,25;Sul;Online;Em trânsito;PR;1207,05;6035,25;1857;0,235294118;33;Masculino;30-49;153;20;Correios;Boleto;2;2025
4130;45676;Camera de Seguranca Intelbras IM3;Eletrodomésticos & TV;10;1581;15810;0,1;14229;Norte;Loja Física;Entregue;RR;711,45;7114,5;7114,5;0,5;81;Feminino;50+;19;19;Correios;Voucher;1;2025
4142;45919;Motorola Moto G34;Celulares;10;1485;14850;0;14850;Norte;Loja Física;Entregue;AM;683,1;6831;8019;0,54;83;Não Informado;50+;174;16;Correios;Boleto;1;2025
4148;45729;Monitor Dell 27 4K;Computadores;6;3689;22134;0,05;21027,3;Sul;Marketplace;Entregue;RS;1475,6;8853,6;12173,7;0,578947368;42;Masculino;30-49;138;20;LogTech Express;Cartão de Crédito;3;2025
4151;45847;Smart TV Philips Ambilight 55;Eletrodomésticos & TV;5;2579;12895;0,1;11605,5;Nordeste;Loja Física;Em trânsito;MA;1779,51;8897,55;2707,95;0,233333333;86;Não Informado;50+;98;18;LogTech Express;Voucher;5;2025
4158;45881;Xiaomi POCO X6 Neo;Celulares;5;4607;23035;0,15;19579,75;Sul;Online;Entregue;PR;3040,62;15203,1;4376,65;0,223529412;35;Feminino;30-49;148;10;TransFrete;Boleto;3;2025
4168;45659;Fone Bluetooth WAAW by Alok;Acessórios;2;4045;8090;0,1;7281;Sul;Marketplace;Em trânsito;PR;1658,45;3316,9;3964,1;0,544444444;57;Masculino;50+;114;19;LogTech Express;Cartão de Crédito;2;2025
4177;45980;OnePlus 13R;Celulares;6;753;4518;0,05;4292,1;Nordeste;Loja Física;Entregue;MA;436,74;2620,44;1671,66;0,389473684;71;Masculino;50+;54;18;LogTech Express;Boleto;1;2025
4179;45704;Smart TV Xiaomi TV A Pro 55;Eletrodomésticos & TV;3;2787;8361;0;8361;Nordeste;Loja Física;Cancelado;PB;1254,15;3762,45;4598,55;0,55;25;Feminino;18-29;33;0;Correios;PIX;3;2025
4182;45685;Mouse Sem Fio Logitech M280;Acessórios;8;3594;28752;0,1;25876,8;Sudeste;Loja Física;Em trânsito;RJ;1904,82;15238,56;10638,24;0,411111111;73;Feminino;50+;151;20;LogTech Express;PIX;5;2025
4189;45842;Notebook Samsung Galaxy Book4;Computadores;10;3180;31800;0;31800;Sul;Loja Física;Em trânsito;RS;2035,2;20352;11448;0,36;82;Não Informado;50+;39;14;Correios;PIX;2;2025
4190;45860;Processador AMD Ryzen 7 5700X;Computadores;3;1446;4338;0;4338;Sudeste;Marketplace;Cancelado;ES;954,36;2863,08;1474,92;0,34;23;Feminino;18-29;135;0;LogTech Express;Voucher;5;2025
4196;45714;Fone Xiaomi Redmi Buds 5 Pro;Acessórios;1;4240;4240;0,1;3816;Norte;Marketplace;Entregue;AM;1738,4;1738,4;2077,6;0,544444444;48;Não Informado;30-49;78;13;TransFrete;Voucher;4;2025
4198;45718;Caixa de Som JBL Essential 2;Eletrodomésticos & TV;9;1733;15597;0,05;14817,15;Centro-Oeste;Loja Física;Em trânsito;MS;987,81;8890,29;5926,86;0,4;26;Masculino;18-29;93;15;TransFrete;Voucher;5;2025
4200;45773;Xiaomi Redmi Note 12;Celulares;7;1688;11816;0,15;10043,6;Centro-Oeste;Marketplace;Entregue;GO;877,76;6144,32;3899,28;0,388235294;34;Masculino;30-49;82;21;Correios;PIX;5;2025
4201;45951;Motorola Edge 50 Ultra;Celulares;10;3797;37970;0;37970;Nordeste;Online;Entregue;RN;2430,08;24300,8;13669,2;0,36;62;Masculino;50+;173;6;TransFrete;PIX;3;2025
4203;45979;Teclado e Mouse Sem Fio Dell KM3322W;Acessórios;4;2471;9884;0,1;8895,6;Norte;Online;Entregue;RR;1729,7;6918,8;1976,8;0,222222222;86;Feminino;50+;85;18;Correios;Voucher;5;2025
4206;45837;Nothing Phone (2a);Celulares;5;1867;9335;0,05;8868,25;Norte;Online;Cancelado;PA;1194,88;5974,4;2893,85;0,326315789;79;Não Informado;50+;114;0;LogTech Express;Boleto;5;2025
4208;46008;iPhone 14 128GB;Celulares;4;685;2740;0,05;2603;Sudeste;Online;Entregue;MG;328,8;1315,2;1287,8;0,494736842;45;Feminino;30-49;114;6;TransFrete;Voucher;5;2025
4225;45720;Google Chromecast com Google TV 4K;Eletrodomésticos & TV;1;4435;4435;0;4435;Nordeste;Loja Física;Em trânsito;AL;2527,95;2527,95;1907,05;0,43;19;Não Informado;18-29;69;16;TransFrete;Cartão de Crédito;3;2025
4237;45898;Caixa de Som Bluetooth LG XBOOM Go;Eletrodomésticos & TV;1;4280;4280;0,15;3638;Centro-Oeste;Marketplace;Entregue;MS;2739,2;2739,2;898,8;0,247058824;30;Masculino;30-49;24;18;TransFrete;Boleto;4;2025
4238;45874;Samsung Galaxy S26 Ultra;Celulares;6;339;2034;0,05;1932,3;Sudeste;Online;Cancelado;ES;196,62;1179,72;752,58;0,389473684;47;Feminino;30-49;114;0;LogTech Express;PIX;1;2025
4245;45995;Fone Bluetooth JBL Tune 520BT;Acessórios;8;350;2800;0,1;2520;Nordeste;Loja Física;Entregue;SE;171,5;1372;1148;0,455555556;81;Feminino;50+;17;6;TransFrete;Cartão de Crédito;2;2025
4249;45714;Console Xbox Series X 1TB;Eletrodomésticos & TV;5;3875;19375;0;19375;Sudeste;Online;Em trânsito;MG;1821,25;9106,25;10268,75;0,53;74;Não Informado;50+;170;13;Correios;PIX;5;2025
4252;45882;Nothing Phone (2a);Celulares;1;3256;3256;0,05;3093,2;Centro-Oeste;Loja Física;Cancelado;MS;1725,68;1725,68;1367,52;0,442105263;50;Feminino;50+;105;0;Correios;Cartão de Crédito;5;2025
4256;45984;Fritadeira Air Fryer Mondial Family 4L;Eletrodomésticos & TV;9;166;1494;0,1;1344,6;Norte;Loja Física;Cancelado;TO;84,66;761,94;582,66;0,433333333;53;Masculino;50+;91;0;Correios;PIX;4;2025
4258;45698;Samsung Galaxy S23 FE;Celulares;1;3472;3472;0;3472;Centro-Oeste;Marketplace;Entregue;DF;1666,56;1666,56;1805,44;0,52;39;Masculino;30-49;159;6;TransFrete;Cartão de Crédito;5;2025
4290;45886;Fechadura Digital Intelbras FR 101;Eletrodomésticos & TV;2;3611;7222;0,1;6499,8;Nordeste;Loja Física;Entregue;PE;1841,61;3683,22;2816,58;0,433333333;50;Feminino;50+;57;17;Correios;PIX;1;2025
4303;45878;Notebook Dell Inspiron 15;Computadores;1;1826;1826;0;1826;Sudeste;Online;Cancelado;RJ;1059,08;1059,08;766,92;0,42;45;Masculino;30-49;65;0;Correios;Voucher;4;2025
4306;45956;Infinix Hot 40i;Celulares;10;2718;27180;0;27180;Sudeste;Loja Física;Em trânsito;ES;1087,2;10872;16308;0,6;36;Feminino;30-49;112;17;LogTech Express;Boleto;2;2025
4311;45709;Motorola Edge 50 Neo;Celulares;3;2101;6303;0,1;5672,7;Norte;Online;Cancelado;TO;1449,69;4349,07;1323,63;0,233333333;43;Não Informado;30-49;117;0;LogTech Express;Voucher;2;2025
4316;45755;Samsung Galaxy A15;Celulares;2;4637;9274;0,1;8346,6;Nordeste;Loja Física;Entregue;AL;2735,83;5471,66;2874,94;0,344444444;56;Não Informado;50+;63;25;TransFrete;PIX;5;2025
4317;45734;Carregador Sem Fio Anker Magnetic 3-in-1;Acessórios;8;871;6968;0,05;6619,6;Sudeste;Marketplace;Entregue;ES;540,02;4320,16;2299,44;0,347368421;46;Feminino;30-49;118;17;Correios;Voucher;2;2025
4323;45882;Console Xbox Series X 1TB;Eletrodomésticos & TV;3;2821;8463;0,05;8039,85;Centro-Oeste;Online;Cancelado;GO;1128,4;3385,2;4654,65;0,578947368;29;Feminino;18-29;87;0;LogTech Express;Voucher;4;2025
4333;45851;iPhone SE 4;Celulares;9;4271;38439;0,05;36517,05;Centro-Oeste;Loja Física;Cancelado;MT;2434,47;21910,23;14606,82;0,4;65;Feminino;50+;104;0;LogTech Express;Voucher;4;2025
4352;46003;Camera de Acao GoPro HERO 12 Black;Eletrodomésticos & TV;10;3143;31430;0,15;26715,5;Norte;Loja Física;Cancelado;RR;1822,94;18229,4;8486,1;0,317647059;92;Feminino;50+;78;0;TransFrete;Cartão de Crédito;2;2025
4359;45659;Smartwatch Xiaomi Redmi Watch 5;Eletrodomésticos & TV;3;1819;5457;0,05;5184,15;Norte;Loja Física;Entregue;AP;964,07;2892,21;2291,94;0,442105263;44;Feminino;30-49;125;22;LogTech Express;Voucher;3;2025
4371;46016;Smart TV LG OLED 55 B4;Eletrodomésticos & TV;3;3026;9078;0,05;8624,1;Sudeste;Online;Em trânsito;MG;1543,26;4629,78;3994,32;0,463157895;21;Masculino;18-29;125;7;TransFrete;Cartão de Crédito;1;2025
4382;45980;iPhone 14 Pro;Celulares;3;1586;4758;0;4758;Norte;Online;Em trânsito;TO;1030,9;3092,7;1665,3;0,35;20;Feminino;18-29;22;16;Correios;PIX;2;2025
4383;45694;Smart TV Samsung Crystal UHD 50;Eletrodomésticos & TV;5;3123;15615;0,15;13272,75;Nordeste;Loja Física;Entregue;PI;1905,03;9525,15;3747,6;0,282352941;80;Não Informado;50+;117;18;Correios;Boleto;3;2025
4389;45835;Motorola Moto G24;Celulares;10;1635;16350;0,1;14715;Nordeste;Online;Entregue;PE;964,65;9646,5;5068,5;0,344444444;51;Não Informado;50+;155;16;Correios;Boleto;4;2025
4395;45803;Monitor Samsung T350 24;Computadores;4;3164;12656;0,05;12023,2;Norte;Marketplace;Cancelado;AC;1423,8;5695,2;6328;0,526315789;53;Feminino;50+;136;0;Correios;Voucher;3;2025
4419;45784;Caixa de Som Portatil Anker Soundcore 2;Eletrodomésticos & TV;2;4657;9314;0,15;7916,9;Sudeste;Online;Cancelado;RJ;3213,33;6426,66;1490,24;0,188235294;50;Não Informado;50+;146;0;TransFrete;Voucher;4;2025
4421;45679;Motorola Moto G24;Celulares;2;1460;2920;0,1;2628;Sudeste;Loja Física;Entregue;MG;963,6;1927,2;700,8;0,266666667;30;Feminino;30-49;81;12;TransFrete;Voucher;5;2025
4423;45740;Samsung Galaxy A56 5G;Celulares;1;193;193;0,15;164,05;Nordeste;Marketplace;Cancelado;AL;100,36;100,36;63,69;0,388235294;66;Feminino;50+;27;0;LogTech Express;Voucher;4;2025
4430;45807;Infinix Hot 40i;Celulares;2;4670;9340;0,05;8873;Sul;Online;Entregue;PR;2381,7;4763,4;4109,6;0,463157895;84;Não Informado;50+;87;20;Correios;PIX;2;2025
4436;45724;Samsung Galaxy Z Flip 5;Celulares;2;283;566;0;566;Norte;Loja Física;Em trânsito;AP;133,01;266,02;299,98;0,53;42;Masculino;30-49;43;15;Correios;Cartão de Crédito;4;2025
4443;45982;Carregador Portatil Anker PowerCore 10000mAh;Acessórios;9;3984;35856;0,1;32270,4;Norte;Loja Física;Cancelado;PA;2111,52;19003,68;13266,72;0,411111111;54;Não Informado;50+;30;0;LogTech Express;Boleto;1;2025
4450;45756;Samsung Galaxy S25 FE;Celulares;5;2718;13590;0;13590;Centro-Oeste;Online;Em trânsito;DF;1413,36;7066,8;6523,2;0,48;43;Feminino;30-49;113;21;TransFrete;PIX;4;2025
4453;45834;Smartwatch Haylou Solar Lite;Eletrodomésticos & TV;9;2972;26748;0,05;25410,6;Nordeste;Online;Entregue;MA;1188,8;10699,2;14711,4;0,578947368;40;Feminino;30-49;54;15;Correios;Cartão de Crédito;3;2025
4460;45920;Xiaomi POCO F6;Celulares;6;4274;25644;0,05;24361,8;Sudeste;Marketplace;Entregue;ES;1923,3;11539,8;12822;0,526315789;31;Não Informado;30-49;39;9;LogTech Express;Cartão de Crédito;2;2025
4461;45870;Motorola Moto G54;Celulares;1;4069;4069;0,05;3865,55;Centro-Oeste;Online;Cancelado;MS;1627,6;1627,6;2237,95;0,578947368;61;Masculino;50+;155;0;LogTech Express;Voucher;2;2025
4469;46012;Samsung Galaxy Z Flip 5;Celulares;10;1294;12940;0,15;10999;Centro-Oeste;Marketplace;Entregue;MT;866,98;8669,8;2329,2;0,211764706;49;Feminino;30-49;56;13;TransFrete;PIX;2;2025
4475;45901;Echo Pop com Alexa;Eletrodomésticos & TV;8;2022;16176;0,05;15367,2;Nordeste;Marketplace;Entregue;SE;1132,32;9058,56;6308,64;0,410526316;37;Não Informado;30-49;66;19;LogTech Express;PIX;2;2025
4479;45724;iPhone 15 Plus;Celulares;5;3739;18695;0;18695;Nordeste;Online;Em trânsito;RN;2392,96;11964,8;6730,2;0,36;21;Não Informado;18-29;100;6;LogTech Express;PIX;4;2025
4486;45758;Fritadeira Air Fryer Mondial Family 4L;Eletrodomésticos & TV;9;2620;23580;0,15;20043;Norte;Marketplace;Em trânsito;AP;1362,4;12261,6;7781,4;0,388235294;68;Não Informado;50+;103;24;Correios;Voucher;4;2025
4487;45963;Monitor Dell 27 4K;Computadores;9;4229;38061;0;38061;Norte;Online;Cancelado;RR;1860,76;16746,84;21314,16;0,56;88;Feminino;50+;40;0;Correios;Boleto;1;2025
4488;45998;Fone Bluetooth WAAW by Alok;Acessórios;2;4934;9868;0,05;9374,6;Centro-Oeste;Loja Física;Cancelado;DF;2861,72;5723,44;3651,16;0,389473684;38;Feminino;30-49;126;0;TransFrete;PIX;5;2025
4492;45809;Monitor ASUS ProArt 27;Computadores;8;3991;31928;0;31928;Sudeste;Online;Em trânsito;SP;2354,69;18837,52;13090,48;0,41;72;Não Informado;50+;61;20;Correios;Cartão de Crédito;4;2025
4506;45803;Smart TV TCL QLED 55;Eletrodomésticos & TV;6;2265;13590;0,1;12231;Nordeste;Online;Cancelado;PE;1087,2;6523,2;5707,8;0,466666667;41;Feminino;30-49;158;0;Correios;Voucher;5;2025
